stroke_team,stroke_type,admissions,proportion_of_all_with_ivt,proportion_of_all_with_mt,proportion_of_mt_with_ivt,proportion1_of_all_with_onset_known_ivt,proportion2_of_mask1_with_onset_to_arrival_on_time_ivt,proportion3_of_mask2_with_arrival_to_scan_on_time_ivt,proportion4_of_mask3_with_onset_to_scan_on_time_ivt,proportion5_of_mask4_with_enough_time_to_treat_ivt,proportion6_of_mask5_with_treated_ivt,lognorm_mu_onset_arrival_mins_ivt,lognorm_sigma_onset_arrival_mins_ivt,lognorm_mu_arrival_scan_arrival_mins_ivt,lognorm_sigma_arrival_scan_arrival_mins_ivt,lognorm_mu_scan_needle_mins_ivt,lognorm_sigma_scan_needle_mins_ivt,proportion1_of_all_with_onset_known_mt,proportion2_of_mask1_with_onset_to_arrival_on_time_mt,proportion3_of_mask2_with_arrival_to_scan_on_time_mt,proportion4_of_mask3_with_onset_to_scan_on_time_mt,proportion5_of_mask4_with_enough_time_to_treat_mt,proportion6_of_mask5_with_treated_mt,lognorm_mu_onset_arrival_mins_mt,lognorm_sigma_onset_arrival_mins_mt,lognorm_mu_arrival_scan_arrival_mins_mt,lognorm_sigma_arrival_scan_arrival_mins_mt,lognorm_mu_scan_puncture_mins_mt,lognorm_sigma_scan_puncture_mins_mt
Leeds General Infirmary,lvo,132.16666666666666,0.23076923076923078,0.10466582597730138,0.5662650602409639,0.5422446406052963,0.8069767441860465,0.9855907780979827,0.9707602339181286,1.0,0.5421686746987951,4.456421257578957,0.5689704289798717,2.76973792576091,0.9008012068471438,3.2847620248661022,0.5895576172851562,0.5422446406052963,0.9069767441860465,0.9948717948717949,0.9871134020618557,0.9947780678851175,0.17585301837270342,4.601121585558959,0.6788046691377004,2.8927720123936687,1.0010688123199352,4.606479063929048,0.5006619344560794
Leeds General Infirmary,nlvo,411.1666666666667,0.0729631130928253,0.0064856100526955816,0.1875,0.4665585731657884,0.5204170286707211,0.8964941569282137,0.8156424581005587,1.0,0.3972602739726027,4.656109225142772,0.5517459018658327,3.4208124164412252,1.0891723717069086,3.205464792677977,0.6633733359656617,0.4665585731657884,0.7011294526498697,0.9566294919454771,0.8873056994818653,0.9912408759124087,0.011782032400589101,4.953076074838506,0.7008707824021113,3.7314911874282277,1.2512189893183914,5.654278299146378,1.174118694235583
Leeds General Infirmary,other,73.66666666666667,0.0,0.0,,0.5520361990950227,0.7295081967213115,0.9325842696629213,0.9156626506024096,1.0,0.0,4.549260770615505,0.5552505410465933,3.052161288192775,0.929672302080692,,,0.5520361990950227,0.8442622950819673,0.9854368932038835,0.9408866995073891,1.0,0.0,4.714479225240633,0.6679293625230562,3.2895597399414473,1.1222384607685614,,
Leicester Royal Infirmary,lvo,132.16666666666666,0.2673392181588903,0.03278688524590164,0.6923076923076923,0.7238335435056746,0.7735191637630662,0.9864864864864865,0.8995433789954338,1.0,0.5025380710659898,4.584318962799793,0.5327502913294175,3.4695634363082406,0.6172158464786321,3.0557085221666425,0.8014512018305683,0.7238335435056746,0.8797909407665505,0.9900990099009901,0.982,0.9918533604887984,0.04722792607802875,4.725297845432971,0.6315134070602676,3.511182478074049,0.6626848990257699,4.915025428319239,1.11720380816987
Leicester Royal Infirmary,nlvo,508.5,0.10455588331694526,0.003605375286791216,0.45454545454545453,0.6168469354310062,0.59192348565356,0.9542190305206463,0.8174976481655691,1.0,0.33141542002301494,4.685488855241931,0.5317590383077321,3.7053820355022173,0.6927691079510383,2.9642622764991615,0.8428360504259444,0.6168469354310062,0.7688629117959618,0.9820317899101589,0.9225897255453905,0.9870327993897788,0.005409582689335394,4.942659467866944,0.6695986325609178,3.858928013071847,0.8012846855569609,5.4760044272970045,0.2675761717615206
Leicester Royal Infirmary,other,97.33333333333333,0.0,0.0,,0.6301369863013698,0.7391304347826086,0.9301470588235294,0.8695652173913043,1.0,0.0,4.573628059984393,0.5878590142835712,3.618497498391804,0.6866197387954998,,,0.6301369863013698,0.8641304347826086,0.9716981132075472,0.9449838187702265,0.9863013698630136,0.0,4.75211415950677,0.6988923149451702,3.7855313962310024,0.8158746656209304,,
Leighton Hospital,lvo,70.66666666666667,0.2099056603773585,0.08726415094339622,0.5945945945945946,0.6745283018867925,0.7097902097902098,0.9802955665024631,0.8844221105527639,1.0,0.45454545454545453,4.526192639823739,0.5433941743381189,3.3280433422349875,0.9451618872759091,3.5393679735707813,1.1722990477127417,0.6745283018867925,0.8531468531468531,0.9959016393442623,0.9753086419753086,0.9957805907172996,0.13135593220338984,4.73884154601295,0.690747292079706,3.2379161625705812,1.1884645476919637,4.650368688936618,1.1835831040084008
Leighton Hospital,nlvo,213.83333333333334,0.041309431021044424,0.003117692907248636,0.75,0.5643024162120032,0.47790055248618785,0.9075144508670521,0.8248407643312102,1.0,0.16988416988416988,4.664611531361678,0.5357926941739948,3.816645424319805,0.7718104188559244,3.649173993285433,0.9812616553257028,0.5643024162120032,0.6560773480662984,0.968421052631579,0.8956521739130435,0.9781553398058253,0.007444168734491315,4.976776709200167,0.6932523119183646,3.936816449768895,1.1526598608143988,5.370176399136807,0.611447173010079
Leighton Hospital,other,50.0,0.0,0.0,,0.63,0.6349206349206349,0.9583333333333334,0.9043478260869565,1.0,0.0,4.543010931070202,0.5157073351303306,3.540478373629426,0.8619638621690904,,,0.63,0.8465608465608465,0.99375,0.9811320754716981,0.9807692307692307,0.0,4.855716170322007,0.7095756968962426,3.217966124931772,1.46637820097723,,
Lincoln County Hospital,lvo,111.66666666666667,0.23283582089552238,0.03582089552238806,0.375,0.7805970149253731,0.7055449330783938,0.975609756097561,0.9027777777777778,1.0,0.4676923076923077,4.6946830639437405,0.5262089629102334,2.871364364867702,1.1109568029451844,3.2704627490703744,0.7375888002226676,0.7805970149253731,0.8546845124282982,0.9888143176733781,0.9728506787330317,0.9813953488372092,0.04265402843601896,4.887301675576716,0.6413918888528044,3.0050852577339784,1.182086460336553,5.643699658629286,0.6495328640333986
Lincoln County Hospital,nlvo,407.1666666666667,0.10233319688907082,0.007367990176013099,0.5,0.667621776504298,0.4880441446965052,0.9409547738693468,0.8037383177570093,1.0,0.4019933554817276,4.782017928262152,0.47820500113301956,3.307067340560289,1.18048762261069,3.226113001311124,0.9600379072602474,0.667621776504298,0.6811771919068056,0.9810981098109811,0.8972477064220183,0.9826175869120655,0.011446409989594173,5.0809774029414845,0.6331674944566399,3.6010983601990416,1.2511121806852619,5.801090378894305,0.7635516330488933
Lincoln County Hospital,other,73.83333333333333,0.0,0.0,,0.6930022573363431,0.6514657980456026,0.97,0.8298969072164949,1.0,0.0,4.685860363465951,0.5843965219120156,3.134198421762138,1.2705198262728208,,,0.6930022573363431,0.7817589576547231,0.9875,0.9535864978902954,0.995575221238938,0.0,4.873745139193101,0.6833942850455418,3.3020695489777974,1.2978321799604524,,
Lister Hospital,lvo,123.16666666666667,0.21380243572395127,0.046008119079837616,0.7352941176470589,0.7171853856562923,0.6566037735849056,0.985632183908046,0.9416909620991254,1.0,0.47987616099071206,4.645081069955902,0.4230456115754044,3.141337656379974,0.7154189681275314,3.667234186418977,0.7360792671107904,0.7171853856562923,0.8283018867924529,0.9977220956719818,0.9634703196347032,0.9976303317535545,0.07838479809976247,4.88049821390107,0.6020531776921859,3.1986906077881754,0.8687205692938473,5.1139226664018365,1.1812731928957076
Lister Hospital,nlvo,450.8333333333333,0.06987060998151572,0.002587800369685767,0.5714285714285714,0.6602587800369686,0.47256438969764836,0.9454976303317536,0.8270676691729323,1.0,0.2787878787878788,4.710212953413714,0.4982171006051437,3.4977236227050543,0.8900041115255677,3.633609328477643,0.6922478383005819,0.6602587800369686,0.6422172452407615,0.985178727114211,0.9053097345132743,0.9872922776148583,0.005940594059405941,4.997831965610095,0.6505151723088082,3.7483078712867166,1.0438278381340376,5.3594022758121325,0.29424323524114904
Lister Hospital,other,80.0,0.0,0.0,,0.6958333333333333,0.6017964071856288,0.9552238805970149,0.859375,1.0,0.0,4.662379803501915,0.5493668445080919,3.399594693784588,0.8848286586281712,,,0.6958333333333333,0.7455089820359282,0.9799196787148594,0.9508196721311475,0.9956896551724138,0.0,4.885958739971744,0.6783221715696023,3.5053634989029194,0.9969163209137467,,
Luton and Dunstable Hospital,lvo,83.16666666666667,0.42084168336673344,0.06613226452905811,0.8787878787878788,0.7695390781563126,0.84375,0.9876543209876543,0.959375,1.0,0.6644951140065146,4.53933839206249,0.4774215913506275,3.2610429094920854,0.7076610867428267,3.3695250749036267,0.574562992797989,0.7695390781563126,0.9296875,0.9971988795518207,0.9803370786516854,0.9914040114613181,0.0953757225433526,4.656608499634478,0.5882613536343079,3.2742168208708637,0.8246831144005876,5.462513696390468,0.4020644534330335
Luton and Dunstable Hospital,nlvo,399.5,0.1539424280350438,0.001668752607425949,1.0,0.6854401335002086,0.6262933657942787,0.9591836734693877,0.8551165146909828,1.0,0.40639810426540285,4.659458257385101,0.5169607146744708,3.5965679729928373,0.7684445662263537,3.425669598817022,0.6305539868560814,0.6854401335002086,0.7948874010955569,0.9770290964777948,0.927115987460815,0.9923922231614539,0.0034071550255536627,4.904231771607526,0.664442771110942,3.7196563097854316,0.9305879588732215,5.471802002135683,0.14157861338227923
Luton and Dunstable Hospital,other,70.83333333333333,0.0,0.0,,0.6776470588235294,0.7743055555555556,0.9730941704035875,0.9124423963133641,1.0,0.0,4.61166620523736,0.44791123610745115,3.4321196638712768,0.631384342573125,,,0.6776470588235294,0.8819444444444444,0.9881889763779528,0.9721115537848606,0.9918032786885246,0.0,4.758556849844407,0.5796957189450983,3.5287473922479218,0.7339506475743331,,
Maelor Hospital,lvo,76.16666666666667,0.2778993435448578,0.030634573304157548,0.8571428571428571,0.8533916849015317,0.5948717948717949,0.9956896551724138,0.922077922077922,1.0,0.5774647887323944,4.612286379762385,0.4980974088130857,3.127978739535491,0.9022754105340489,3.380083512444249,0.8225392797222546,0.8533916849015317,0.7102564102564103,0.9963898916967509,0.9456521739130435,1.0,0.05363984674329502,4.807680601147792,0.6402037719646118,3.3111023938104376,1.005959272453442,5.401722986514392,0.27014104473152123
Maelor Hospital,nlvo,252.5,0.10957095709570958,0.0006600660066006601,1.0,0.829042904290429,0.41162420382165604,0.8955512572533849,0.8315334773218143,1.0,0.41818181818181815,4.7154528626858445,0.499388236306894,3.428403368665626,0.9432846230068133,3.3352226804006766,0.8200585738722309,0.829042904290429,0.5565286624203821,0.949928469241774,0.8629518072289156,0.9808027923211169,0.0017793594306049821,5.003962250427038,0.6570361874211017,3.840478334671561,1.1492716419586684,6.104793232414985,
Maelor Hospital,other,42.833333333333336,0.0,0.0,,0.8443579766536965,0.5622119815668203,0.9754098360655737,0.9327731092436975,1.0,0.0,4.683229126167094,0.45289247583710673,3.282968970988261,0.9273873947103096,,,0.8443579766536965,0.7096774193548387,0.987012987012987,0.9013157894736842,0.9927007299270073,0.0,4.9183063730794325,0.6193642620541977,3.534794921715175,1.1048334891341243,,
Maidstone District General Hospital,lvo,105.0,0.2619047619047619,0.01904761904761905,0.6666666666666666,0.6746031746031746,0.7482352941176471,0.9905660377358491,0.9365079365079365,1.0,0.5389830508474577,4.562691733887217,0.5018707760816804,2.8927239814835746,0.803846934410743,3.478247527378579,0.8299859036831684,0.6746031746031746,0.8705882352941177,0.9891891891891892,0.9836065573770492,0.9861111111111112,0.030985915492957747,4.738457717152225,0.6409477355878718,2.9771610690117547,0.8409702122994714,5.44746702264355,0.5918063327564078
Maidstone District General Hospital,nlvo,343.8333333333333,0.07319437712069801,0.0019389238972370335,0.75,0.5404750363548231,0.5174887892376682,0.9601386481802426,0.868231046931408,1.0,0.2993762993762994,4.684889401834793,0.5727105905176568,3.302655199699351,0.9117369909279248,3.4147583334061076,0.9207721704194208,0.5404750363548231,0.7085201793721974,0.9759493670886076,0.940337224383917,0.9903448275862069,0.004178272980501393,4.9899970999977095,0.708880416219161,3.4263950335943996,1.0237152630515822,5.715210967311719,0.2561640946677946
Maidstone District General Hospital,other,76.5,0.0,0.0,,0.6666666666666666,0.6764705882352942,0.961352657004831,0.9195979899497487,1.0,0.0,4.654577082021494,0.4689261884289954,3.1636507827062426,0.8336647015721546,,,0.6666666666666666,0.826797385620915,0.9762845849802372,0.9676113360323887,0.99581589958159,0.0,4.854530098089226,0.6059714526314097,3.2118799135673153,1.0001726604510974,,
Medway Maritime Hospital,lvo,45.333333333333336,0.23897058823529413,0.003676470588235294,1.0,0.6433823529411765,0.8342857142857143,0.9931506849315068,0.9586206896551724,1.0,0.460431654676259,4.392435359393526,0.6116532742903665,3.4369496644124924,0.622974622995972,3.715348252235519,0.8275367093258486,0.6433823529411765,0.9257142857142857,1.0,0.9629629629629629,0.9935897435897436,0.0064516129032258064,4.533531380249671,0.72406264178356,3.4862214013764077,0.7428644837958913,5.153291594497778,
Medway Maritime Hospital,nlvo,158.33333333333334,0.08736842105263158,0.0,,0.5768421052631579,0.5675182481751825,0.9003215434083601,0.8285714285714286,1.0,0.3275862068965517,4.590093549986211,0.6114616765344117,3.824199755504651,0.7596393452189711,3.76634205678798,0.776268787506929,0.5768421052631579,0.7335766423357665,0.9527363184079602,0.8903394255874674,0.9648093841642229,0.0,4.863493725885409,0.7437441679887705,4.062072923575354,0.9029767044167267,,
Medway Maritime Hospital,other,30.833333333333332,0.0,0.0,,0.6108108108108108,0.7079646017699115,0.95,0.881578947368421,1.0,0.0,4.520711798327182,0.5102940346881951,3.6699260199533765,0.7974064445707251,,,0.6108108108108108,0.8672566371681416,0.9795918367346939,0.9375,1.0,0.0,4.751648904518379,0.6782216167149838,3.8493568809322034,0.9118943957863557,,
Milton Keynes General Hospital,lvo,48.833333333333336,0.2525597269624573,0.04436860068259386,0.7692307692307693,0.5358361774744027,0.8089171974522293,0.9921259842519685,0.9365079365079365,1.0,0.6101694915254238,4.559471314628833,0.4929958985877682,2.7965999941049446,0.9620604980553514,3.314493675354417,0.6324589095905432,0.5358361774744027,0.9235668789808917,0.993103448275862,1.0,1.0,0.08333333333333333,4.708001092296582,0.6117727127834405,2.8359410359779833,0.9464388239785086,5.239863802294166,0.219408668922046
Milton Keynes General Hospital,nlvo,129.16666666666666,0.10580645161290322,0.0025806451612903226,1.0,0.5212903225806451,0.5643564356435643,1.0,0.9035087719298246,1.0,0.3932038834951456,4.507231546601099,0.5337173675421703,3.061613905724975,1.001133861474749,3.0895581441754327,0.6731750022345794,0.5212903225806451,0.7277227722772277,0.9897959183673469,0.9553264604810997,0.9928057553956835,0.007246376811594203,4.800116250700217,0.7261754066323113,3.1704475123967653,0.9917853165497966,5.384516104346167,0.2867071274778198
Milton Keynes General Hospital,other,35.166666666666664,0.0,0.0,,0.6113744075829384,0.7674418604651163,0.9393939393939394,0.9354838709677419,1.0,0.0,4.507503991959526,0.46256076214989095,3.1820365347636614,0.895956812145562,,,0.6113744075829384,0.8527131782945736,0.9818181818181818,0.9629629629629629,1.0,0.0,4.635155293733028,0.5869927179414808,3.347833659329542,1.0001498366543478,,
Morriston Hospital,lvo,67.5,0.345679012345679,0.012345679012345678,1.0,0.8123456790123457,0.7112462006079028,0.9615384615384616,0.9022222222222223,1.0,0.6551724137931034,4.634277953319418,0.5454463226316418,3.2963741650284772,0.7673413686498561,3.5938403423068985,0.6989221153368375,0.8123456790123457,0.9057750759878419,0.9832214765100671,0.9419795221843004,0.9855072463768116,0.01838235294117647,4.887864164384991,0.6903674336809479,3.5041511348539816,0.9215722007727934,5.34392186415751,0.383668439630151
Morriston Hospital,nlvo,322.3333333333333,0.16184074457083764,0.000517063081695967,0.0,0.7357807652533609,0.47434996486296555,0.9111111111111111,0.8097560975609757,1.0,0.5783132530120482,4.727332323291692,0.5159270309269627,3.675497139785181,0.7730271238889951,3.6151665573986684,0.6376727602106185,0.7357807652533609,0.6556570625439213,0.9485530546623794,0.8531073446327684,0.9827814569536424,0.0013477088948787063,5.023779978373292,0.6584575107052664,4.03521856798481,0.9833925875850351,5.774551545544408,
Morriston Hospital,other,53.0,0.0,0.0,,0.7547169811320755,0.6625,0.9308176100628931,0.8648648648648649,1.0,0.0,4.727255411237021,0.5233085185766537,3.50609404819677,0.8031963387783579,,,0.7547169811320755,0.8416666666666667,0.9801980198019802,0.8888888888888888,0.9829545454545454,0.0,4.957011115940626,0.6483973176239591,3.813094260504217,0.979747982515725,,
Musgrove Park Hospital,lvo,65.83333333333333,0.25316455696202533,0.04050632911392405,0.375,0.6278481012658228,0.8104838709677419,0.9900497512437811,0.9748743718592965,1.0,0.5154639175257731,4.601584629817463,0.541291514224429,2.446896700641224,0.983073169084753,3.7987572088208497,0.5465480901268284,0.6278481012658228,0.9395161290322581,0.9914163090128756,0.9913419913419913,1.0,0.056768558951965066,4.751022766972469,0.6296639202023642,2.506302831307589,1.0144658640464916,5.562491332935609,0.6331075370999992
Musgrove Park Hospital,nlvo,325.5,0.059907834101382486,0.002048131080389145,0.0,0.5627240143369175,0.6196542311191993,0.9441997063142438,0.9191290824261276,1.0,0.19458544839255498,4.652594968864898,0.5393122776012682,2.5827865589985812,1.1615713717669578,3.8515706279769213,0.5615747557726011,0.5627240143369175,0.7707006369426752,0.9645808736717828,0.9657282741738066,0.9898605830164765,0.0012804097311139564,4.876995432641448,0.6694411023892443,2.728897498934483,1.2910820742900087,7.107425474110705,
Musgrove Park Hospital,other,59.0,0.0,0.0,,0.5649717514124294,0.785,0.9681528662420382,0.875,1.0,0.0,4.648027312825412,0.5246281165011275,2.954045894991396,1.179250409054135,,,0.5649717514124294,0.92,0.9945652173913043,0.9726775956284153,1.0,0.0,4.808073517151252,0.6235535977208408,3.0294583400370496,1.3036281924721012,,
New Cross Hospital,lvo,168.66666666666666,0.28952569169960474,0.041501976284584984,0.7380952380952381,0.5474308300395256,0.871841155234657,0.9730848861283644,0.9425531914893617,1.0,0.5575620767494357,4.421662006646819,0.500650738472782,3.433086977725964,0.836885217443214,3.1268798917039624,1.0852013115348655,0.5474308300395256,0.9494584837545126,0.973384030418251,0.990234375,0.9980276134122288,0.07312252964426877,4.529463010265589,0.6030523225066822,3.4500372010144065,0.8592780007314001,4.9532805398375785,0.8694686381572646
New Cross Hospital,nlvo,468.6666666666667,0.06827880512091039,0.005334281650071123,0.6666666666666666,0.41607396870554764,0.729059829059829,0.9390386869871044,0.8039950062421972,1.0,0.2577639751552795,4.526305381705935,0.6222103279829333,3.797190837075405,0.9193899836278185,3.2046727502369445,1.1650530918942543,0.41607396870554764,0.8555555555555555,0.967032967032967,0.9555785123966942,0.9956756756756757,0.01520086862106406,4.7113012311887585,0.7298521980458521,3.894115234917976,0.9788670686947502,5.33839230224103,0.8100029211712791
New Cross Hospital,other,83.16666666666667,0.0,0.0,,0.47695390781563124,0.8487394957983193,0.9554455445544554,0.927461139896373,1.0,0.0,4.374260382050087,0.5721049367291972,3.5616247151027887,0.7717856386530524,,,0.47695390781563124,0.9327731092436975,0.9684684684684685,0.986046511627907,0.9905660377358491,0.0,4.499848088047587,0.6780962994206672,3.6318665241359356,0.8246391073064139,,
Norfolk and Norwich University Hospital,lvo,124.83333333333333,0.253671562082777,0.010680907877169559,0.625,0.7276368491321762,0.818348623853211,0.984304932735426,0.908883826879271,1.0,0.46115288220551376,4.562907129280161,0.5210694325381076,3.48523220273598,0.6746246260115993,3.2252340879484716,0.6482358261977355,0.7276368491321762,0.9321100917431193,0.9901574803149606,0.9642147117296223,0.9958762886597938,0.014492753623188406,4.71694629685753,0.6429405703976849,3.5766941925522606,0.7470087340461637,5.661266396750999,0.5729861035680848
Norfolk and Norwich University Hospital,nlvo,635.8333333333334,0.08204456094364351,0.0007863695937090433,0.3333333333333333,0.6115334207077326,0.6043720531504501,0.9184397163120568,0.78996138996139,1.0,0.2873900293255132,4.694767141037496,0.5445141030149123,3.7171534643052784,0.8556018348717358,3.3123406054512947,0.5568203153327103,0.6115334207077326,0.7899699957136734,0.956592512208356,0.9081111741349972,0.9831355402873204,0.0006353240152477764,4.954370074664317,0.6745567945025676,3.9622767429027927,0.9517214326535165,5.777652323222656,
Norfolk and Norwich University Hospital,other,112.83333333333333,0.0,0.0,,0.5893648449039882,0.7293233082706767,0.9415807560137457,0.8540145985401459,1.0,0.0,4.631314225843586,0.4792308092535749,3.70115242706237,0.7782202824655157,,,0.5893648449039882,0.8621553884711779,0.9651162790697675,0.9487951807228916,0.9904761904761905,0.0,4.816795750672475,0.6234167660306343,3.8352182026971464,0.907719726426088,,
North Bristol Hospitals,lvo,147.33333333333334,0.28054298642533937,0.21945701357466063,0.4329896907216495,0.6832579185520362,0.7549668874172185,1.0,0.9714912280701754,1.0,0.54627539503386,4.527660690429231,0.5370182024208316,1.4359410811028672,1.3455218741178656,3.6239912096429214,0.7046616350104188,0.6832579185520362,0.8758278145695364,0.998109640831758,0.9924242424242424,0.9923664122137404,0.2903846153846154,4.700109155411323,0.6631503440342806,1.5222374355030206,1.4256213119109908,4.987613946670717,0.8599638810937578
North Bristol Hospitals,nlvo,427.1666666666667,0.09403043308622708,0.02262973078423722,0.3103448275862069,0.6558720249707374,0.5300416418798334,0.9472502805836139,0.9135071090047393,1.0,0.3099870298313878,4.678081041650971,0.5023860038418854,1.7791874065220648,1.638104784198335,3.766454989403339,0.5275567963906302,0.6558720249707374,0.6930398572278406,0.9742489270386266,0.9392070484581497,0.9887429643527205,0.03984819734345351,4.947874752855065,0.6625314878201793,2.0928882054763323,1.85920959244761,5.2665296695177295,0.9148098471429685
North Bristol Hospitals,other,96.5,0.0,0.0,,0.6528497409326425,0.6957671957671958,0.9619771863117871,0.9090909090909091,1.0,0.0,4.666839599293716,0.4574741400047388,1.7219549650255557,1.6359860871032263,,,0.6528497409326425,0.8174603174603174,0.9870550161812298,0.9672131147540983,0.9898305084745763,0.0,4.832178488948881,0.5836609060546976,1.9605193118965227,1.7990818563108586,,
North Devon District Hospital,lvo,67.5,0.22469135802469137,0.03209876543209877,0.5384615384615384,0.6,0.7654320987654321,0.978494623655914,0.9285714285714286,1.0,0.5384615384615384,4.568514902232762,0.5157430102986296,2.821457165434066,1.102790208873335,3.6477776117378986,0.5582532596918283,0.6,0.9135802469135802,0.9774774774774775,0.9769585253456221,0.9811320754716981,0.0625,4.7614547693283855,0.6486667805621213,2.983533933160701,1.1911013025508697,5.74417606829394,0.6794226886931498
North Devon District Hospital,nlvo,263.3333333333333,0.04050632911392405,0.0,,0.5759493670886076,0.5351648351648352,0.8542094455852156,0.7788461538461539,1.0,0.19753086419753085,4.710713276534466,0.5462924014423477,3.5205736651003026,1.1001025734606829,3.6196938059320884,0.5700671531046998,0.5759493670886076,0.7395604395604396,0.8662704309063893,0.9005145797598628,0.9904761904761905,0.0,5.013305854431585,0.6838369495537289,3.793510977095878,1.174507969776647,,
North Devon District Hospital,other,35.333333333333336,0.0,0.0,,0.6273584905660378,0.7218045112781954,0.9479166666666666,0.8351648351648352,1.0,0.0,4.651221384433076,0.5455330621036119,2.956667899615529,1.2123225679476755,,,0.6273584905660378,0.8421052631578947,0.9732142857142857,0.944954128440367,1.0,0.0,4.804643515742014,0.6348588017240758,3.1881267157705544,1.2948551644107582,,
Northampton General Hospital,lvo,136.0,0.30269607843137253,0.015931372549019607,0.7692307692307693,0.5526960784313726,0.8780487804878049,0.9974747474747475,0.9772151898734177,1.0,0.6217616580310881,4.55488170256371,0.4961096339643295,2.85738820633066,0.7452603793275104,3.261131325132969,0.6419292344708197,0.5526960784313726,0.9556541019955654,0.9953596287703016,0.9953379953379954,0.9976580796252927,0.03051643192488263,4.651903340603593,0.5793249788478452,2.853508882219327,0.8164810616606584,5.287631423526701,0.3726577683475888
Northampton General Hospital,nlvo,519.1666666666666,0.05457463884430177,0.0,,0.4664526484751204,0.6104611149346181,0.9526493799323562,0.8662721893491124,1.0,0.22404371584699453,4.668782813904134,0.5140904751835227,3.324849976096254,0.9376709832138466,3.2490400723945663,0.6649335853260919,0.4664526484751204,0.7584308327598073,0.9809437386569873,0.9435707678075855,0.9823529411764705,0.0,4.89727481883516,0.660557822246555,3.4474144439869274,1.1020362942724529,,
Northampton General Hospital,other,94.16666666666667,0.0,0.0,,0.4831858407079646,0.7106227106227107,0.9587628865979382,0.9193548387096774,1.0,0.0,4.6543787226263875,0.5011301391589654,3.165425380641367,0.853928542186868,,,0.4831858407079646,0.8498168498168498,0.978448275862069,0.947136563876652,0.9767441860465116,0.0,4.841074456140775,0.6300440005966669,3.2889527314018387,1.0172165933275366,,
Northumbria Specialist Emergency Care Hospital HASU,lvo,50.666666666666664,0.34868421052631576,0.006578947368421052,1.0,0.8092105263157895,0.7317073170731707,0.9888888888888889,0.9044943820224719,1.0,0.639751552795031,4.597224627172387,0.6103220442321291,2.5974121909481056,1.1470823760925866,3.220249047461812,0.7775276559276862,0.8092105263157895,0.8008130081300813,1.0,0.9746192893401016,0.9947916666666666,0.010471204188481676,4.703216262804759,0.6801380695952562,2.7247219744729603,1.2232643578655062,5.079645943044943,0.3782478047003265
Northumbria Specialist Emergency Care Hospital HASU,nlvo,423.3333333333333,0.09212598425196851,0.0,,0.7440944881889764,0.43756613756613755,0.9117291414752116,0.8328912466843501,1.0,0.35987261146496813,4.689059243903603,0.5506663121161114,3.2239094746789205,1.2167202705728521,3.2229073794872645,0.6762883556903168,0.7440944881889764,0.5746031746031746,0.9659300184162063,0.8903717826501429,0.9882226980728052,0.0,4.954222800356493,0.6822234620779181,3.6034746924130463,1.3463334502203466,,
Northumbria Specialist Emergency Care Hospital HASU,other,61.5,0.0,0.0,,0.7615176151761518,0.6263345195729537,0.9602272727272727,0.9112426035502958,1.0,0.0,4.605400666241405,0.5235902798816956,2.933690165494961,1.0433484247051297,,,0.7615176151761518,0.7366548042704626,0.9903381642512077,0.9804878048780488,0.9900497512437811,0.0,4.783983895317476,0.6480858448680045,3.101470104421748,1.1396924938935347,,
Northwick Park Hospital HASU,lvo,54.5,0.3241590214067278,0.01529051987767584,0.8,0.7431192660550459,0.7530864197530864,0.994535519125683,0.9615384615384616,1.0,0.56,4.60755073079136,0.6273857557477068,2.6909618006837737,0.7597189747229166,2.681334938797572,0.6680619788589915,0.7431192660550459,0.8724279835390947,0.9952830188679245,0.990521327014218,0.9952153110047847,0.02403846153846154,4.763681034407043,0.7057987877193045,2.724346002347556,0.9099348066009771,5.30342047147545,0.17397369676764268
Northwick Park Hospital HASU,nlvo,385.1666666666667,0.12591951536131546,0.0,,0.6784941583729988,0.4559948979591837,0.965034965034965,0.8652173913043478,1.0,0.46063651591289784,4.684763495258475,0.6032347604340432,3.093749905299722,0.9097102705262798,2.6642614700440657,0.7553368081766574,0.6784941583729988,0.6147959183673469,0.9885892116182573,0.9181532004197271,0.984,0.0,4.975222991635099,0.7232884458220632,3.3418301207547496,1.1358867242116326,,
Northwick Park Hospital HASU,other,52.166666666666664,0.0,0.0,,0.7188498402555911,0.6933333333333334,0.9871794871794872,0.948051948051948,1.0,0.0,4.536630391690645,0.45265222402455696,2.922539768094576,0.7509734430363417,,,0.7188498402555911,0.8355555555555556,0.9946808510638298,0.9732620320855615,1.0,0.0,4.749578935417914,0.6304054043046667,2.9836855543784906,0.9350532152786076,,
Peterborough City Hospital,lvo,114.5,0.22852983988355166,0.008733624454148471,0.5,0.8049490538573508,0.7396021699819169,0.9682151589242054,0.8838383838383839,1.0,0.43714285714285717,4.584625452852535,0.5011609995464028,3.467984002726505,0.7751213043551882,3.5973086819724345,0.6551110353363657,0.8049490538573508,0.8661844484629295,0.9707724425887265,0.9397849462365592,1.0,0.013729977116704805,4.760771757358507,0.6339016620362022,3.6195184219700374,0.8912003642166494,5.320790162349261,1.5267159497059528
